UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
112178275,57946,2021-02-23 00:50:25,2021-02-23 01:11:12,Fosa Miejska ,Komandorska / Kamienna,21
112178357,57454,2021-02-23 01:21:22,2021-02-23 01:46:33,Zwycięska / Agrestowa,Poza stacją,26
112178371,650466,2021-02-23 01:25:29,2021-02-23 01:53:03,Plac Świętego Macieja / Trzebnicka,Kamieńskiego,28
112178457,651339,2021-02-23 02:20:02,2021-02-23 02:28:41,Młodych Techników,Plac Staszica,9
112178498,650357,2021-02-23 02:43:23,2021-02-23 02:54:45,Plac Dominikański (Galeria Dominikańska),Gliniana / Gajowa,12
112178534,650944,2021-02-23 03:05:50,2021-02-23 03:11:15,Strzegomska / Rogowska ,Klecińska / Duńska,6
112178546,650889,2021-02-23 03:11:35,2021-02-23 03:26:22,Plac Powstańców Śląskich,Nyska / Piękna,15
112178569,650838,2021-02-23 03:21:20,2021-02-23 03:27:52,Kamienna / Tomaszowska,Świeradowska / Krynicka,7
112178584,650402,2021-02-23 03:31:24,2021-02-23 03:33:24,Promenady Wrocławskie,Promenady Wrocławskie,2
112178591,650656,2021-02-23 03:35:00,2021-02-23 03:44:33,Kościuszki / Pułaskiego,Ślężna / Kamienna (Uniw. Ekonomiczny),10
112178597,57368,2021-02-23 03:39:41,2021-02-23 03:44:43,Poleska / Litewska,Krzywoustego - Rynek Psie Pole,6
112178582,651307,2021-02-23 03:28:16,2021-02-23 03:48:47,Poza stacją,Ślężna / Kamienna (Uniw. Ekonomiczny),21
112178628,651465,2021-02-23 03:56:49,2021-02-23 04:08:36,Piaskowa / św. Ducha,Aleja Kromera,12
112178655,650058,2021-02-23 04:07:19,2021-02-23 04:10:13,Poza stacją,pl. Powstańców Wielkopolskich,3
112178645,651242,2021-02-23 04:03:40,2021-02-23 04:15:11,Poza stacją,Aleja Kromera,12
112178656,651307,2021-02-23 04:07:53,2021-02-23 04:17:39,Ślężna / Kamienna (Uniw. Ekonomiczny),"Grochowa / Jemiołowa,",10
112178675,651274,2021-02-23 04:21:00,2021-02-23 04:21:16,Powstańcow Śląskich / Aleja Hallera,Powstańcow Śląskich / Aleja Hallera,1
112178678,650017,2021-02-23 04:23:23,2021-02-23 04:26:02,Plac Świętego Macieja / Trzebnicka,Poza stacją,3
112178677,650769,2021-02-23 04:22:21,2021-02-23 04:26:37,Powstańcow Śląskich / Aleja Hallera,Komandorska / Kamienna,5
112178686,57996,2021-02-23 04:30:00,2021-02-23 04:37:05,Wilanowska,al. Jana III Sobieskiego / stacja kolejowa,8
112178687,57973,2021-02-23 04:30:45,2021-02-23 04:37:09,Wilanowska,al. Jana III Sobieskiego / stacja kolejowa,7
112178699,57910,2021-02-23 04:35:53,2021-02-23 04:40:41,Dyrekcyjna / Borowska (Wroclavia),Dworzec Główny ,5
112178709,650487,2021-02-23 04:39:51,2021-02-23 04:49:45,Borowska (Uniw. Szpital Kliniczny),"Dworzec Główny, południe",10
112178718,650587,2021-02-23 04:45:01,2021-02-23 04:49:52,Młodych Techników,Legnicka / Młodych Techników,5
112178705,651151,2021-02-23 04:38:39,2021-02-23 04:51:57,Kamienna / Borowska (Aquapark),Nyska / Jesionowa,14
112178712,57524,2021-02-23 04:41:11,2021-02-23 04:52:03,Kamienna / Borowska (Aquapark),Nyska / Jesionowa,11
112178727,650487,2021-02-23 04:51:38,2021-02-23 04:55:01,"Dworzec Główny, południe",Gliniana / Gajowa,4
112178731,650407,2021-02-23 04:52:59,2021-02-23 04:57:51,Zaporoska / Grabiszyńska,Grabiszyńska / Stalowa,5
112178729,651192,2021-02-23 04:52:21,2021-02-23 04:58:35,Kościuszki / Pułaskiego,Poza stacją,7
112178726,650026,2021-02-23 04:51:27,2021-02-23 05:01:26,Plac Strzegomski / Poznańska,Powstańców Śląskich (Arkady Wrocławskie),10
112178653,650543,2021-02-23 04:06:55,2021-02-23 05:07:37,Zwycięska / Agrestowa,Plac Jana Pawła II (Akademia Muzyczna),61
112178757,57352,2021-02-23 05:06:25,2021-02-23 05:08:11,Rogowska/Sukielicka,Rogowska/Sukielicka,2
112178751,651262,2021-02-23 05:05:45,2021-02-23 05:09:11,Poza stacją,Plac Legionów,4
112178752,57959,2021-02-23 05:05:45,2021-02-23 05:13:10,Wojanowska / Arbuzowa ,Boguszowska / Kosmonautów,8
112178762,57941,2021-02-23 05:09:06,2021-02-23 05:13:30,Komandorska / Sanocka,"Dworzec Główny, południe",5
112178746,650838,2021-02-23 05:04:21,2021-02-23 05:14:45,Świeradowska / Krynicka,Ślężna / Aleja Wiśniowa,11
112178739,57408,2021-02-23 05:01:22,2021-02-23 05:16:30,Piławska,Ślężna / Aleja Wiśniowa,16
112178782,57820,2021-02-23 05:13:20,2021-02-23 05:22:50,Zwycięska / Ołtaszyńska,Grota-Roweckiego/Iwaszkiewicza,10
112178789,651261,2021-02-23 05:18:18,2021-02-23 05:29:18,Rynek,Komandorska / Sanocka,11
112178836,650925,2021-02-23 05:34:05,2021-02-23 05:36:06,Plac Powstańców Warszawy (Muzeum Narodowe),Plac Powstańców Warszawy (Muzeum Narodowe),3
112178824,651275,2021-02-23 05:30:13,2021-02-23 05:37:44,Legnicka / Zachodnia ,Fabryczna / Wagonowa,8
112178823,651318,2021-02-23 05:30:11,2021-02-23 05:39:48,Grabiszyńska / Stalowa,Grabiszyńska / Stalowa,10
112178847,57240,2021-02-23 05:36:06,2021-02-23 05:42:18,Kościuszki / Komuny Paryskiej / Zgodna,Dworzec Główny ,7
112178763,650841,2021-02-23 05:09:08,2021-02-23 05:45:26,Rogowska/Sukielicka,Poza stacją,37
112178876,651024,2021-02-23 05:41:56,2021-02-23 05:46:53,Strzegomska / Estońska,Graniczna / Strzegomska,5
112178881,650521,2021-02-23 05:42:56,2021-02-23 05:48:56,Kutrzeby / Hubala,Zwycięska / Ołtaszyńska,6
112178880,650142,2021-02-23 05:42:55,2021-02-23 05:49:01,Kutrzeby / Hubala,Zwycięska / Ołtaszyńska,7
112178877,57524,2021-02-23 05:41:56,2021-02-23 05:49:15,Nyska / Jesionowa,"Dworzec Główny, południe",8
112178901,650488,2021-02-23 05:49:27,2021-02-23 05:54:41,Kasprowicza / Syrokomli,Poza stacją,6
112178883,650586,2021-02-23 05:44:06,2021-02-23 05:58:00,Kurkowa / Dubois,Bezpieczna/Jugosławiańska,14
112178934,57910,2021-02-23 05:57:28,2021-02-23 06:08:32,Dworzec Główny ,Wyszyńskiego / Szczytnicka,12
112178935,650091,2021-02-23 05:57:32,2021-02-23 06:09:31,al. Kochanowskiego / Śniadeckich ,Dworzec Główny ,12
112178983,57946,2021-02-23 06:07:04,2021-02-23 06:13:35,Komandorska / Kamienna,Dworzec Główny ,7
112179046,651248,2021-02-23 06:19:56,2021-02-23 06:26:49,Ślężna / Kamienna (Uniw. Ekonomiczny),Plac Powstańców Śląskich,7
112179016,57408,2021-02-23 06:14:09,2021-02-23 06:28:03,Ślężna / Aleja Wiśniowa,Grabiszyńska / Aleja Hallera,14
112179108,651367,2021-02-23 06:29:39,2021-02-23 06:33:03,Grabiszyńska / Magazynierska (Corte Verona),Grabiszyńska / Aleja Hallera,4
112179102,651264,2021-02-23 06:28:42,2021-02-23 06:34:14,Kurkowa / Dubois,Plac Jana Pawła II (Akademia Muzyczna),6
112179144,650925,2021-02-23 06:33:12,2021-02-23 06:35:12,Traugutta / Pułaskiego,Traugutta / Pułaskiego,2
112179124,57895,2021-02-23 06:31:30,2021-02-23 06:35:41,al. Armii Krajowej / Borowska,Borowska (Uniw. Szpital Kliniczny),5
112179085,651274,2021-02-23 06:26:56,2021-02-23 06:38:26,Powstańcow Śląskich / Aleja Hallera,al. Armii Krajowej / Borowska,12
112179087,651034,2021-02-23 06:27:07,2021-02-23 06:38:27,Powstańcow Śląskich / Aleja Hallera,al. Armii Krajowej / Borowska,12
112179170,651351,2021-02-23 06:36:27,2021-02-23 06:42:12,Drzewieckiego / Dedala,Legnicka / Wejherowska,6
112179114,57024,2021-02-23 06:30:06,2021-02-23 06:42:50,Gliniana / Gajowa,Zaporoska / Grabiszyńska,13
112179138,57187,2021-02-23 06:32:29,2021-02-23 06:43:20,Krakowska / Leroy Merlin,"Dworzec Główny, południe",11
112179223,57389,2021-02-23 06:41:01,2021-02-23 06:47:44,Strzegomska / Estońska,Rogowska / Zemska,7
112179264,650142,2021-02-23 06:43:42,2021-02-23 06:48:00,Zwycięska / Ołtaszyńska,Zwycięska / Agrestowa,5
112179205,650356,2021-02-23 06:39:25,2021-02-23 06:51:57,Nyska / Piękna,Jagodzińska / Buforowa,13
112179232,650955,2021-02-23 06:41:37,2021-02-23 06:52:48,Sienkiewicza / Piastowska,Jedności Narodowej / Wyszyńskiego,12
112179243,650906,2021-02-23 06:42:07,2021-02-23 06:52:48,Sienkiewicza / Piastowska,Jedności Narodowej / Wyszyńskiego,11
112179168,651307,2021-02-23 06:36:20,2021-02-23 06:52:52,"Grochowa / Jemiołowa,",Borowska (Uniw. Szpital Kliniczny),17
112179200,57133,2021-02-23 06:39:06,2021-02-23 06:53:05,Wałbrzyska - pętla tramwajowa,Aleja Bielany,14
112179355,57247,2021-02-23 06:51:09,2021-02-23 06:56:10,Legnicka / Zachodnia ,Młodych Techników,6
112179324,651110,2021-02-23 06:49:00,2021-02-23 06:56:30,Kazimierza Wielkiego (Helios),Fosa Miejska ,8
112179195,57861,2021-02-23 06:38:34,2021-02-23 06:57:35,Popowicka / Niedźwiedzia ,Wita Stwosza / Szewska,20
112179394,651289,2021-02-23 06:54:48,2021-02-23 07:00:41,"Grochowa / Jemiołowa,",Aleja Hallera / Mielecka,6
112179407,651328,2021-02-23 06:56:01,2021-02-23 07:00:50,Racławicka / Rymarska,Powstańców Śląskich/Orla,5
112179253,57405,2021-02-23 06:42:56,2021-02-23 07:01:03,Zaporoska / Gajowicka,Fabryczna / Wagonowa,19
112179384,651279,2021-02-23 06:53:46,2021-02-23 07:03:09,Wróblewskiego (Teki),Janiszewskiego (PWr),10
112179301,57024,2021-02-23 06:46:31,2021-02-23 07:05:12,Zaporoska / Grabiszyńska,Klecińska / Duńska,19
112179472,650554,2021-02-23 06:59:48,2021-02-23 07:07:09,Wojanowska / Arbuzowa ,"Kosmonautów / Fieldorfa, szpital wojewódzki",8
112179573,650373,2021-02-23 07:05:57,2021-02-23 07:09:42,Racławicka / Rymarska,Powstańców Śląskich/Orla,4
112179590,651130,2021-02-23 07:06:42,2021-02-23 07:10:01,Świeradowska (Ferio Gaj ),Poza stacją,4
112179471,651315,2021-02-23 06:59:47,2021-02-23 07:11:36,Hermanowska / Kołobrzeska,Lotnicza / Na Ostatnim Groszu,12
112179565,650357,2021-02-23 07:05:06,2021-02-23 07:12:38,Gliniana / Gajowa,Nyska / Jesionowa,8
112179669,651158,2021-02-23 07:11:41,2021-02-23 07:14:35,Promenady Wrocławskie,Promenady Wrocławskie,3
112179445,650125,2021-02-23 06:58:09,2021-02-23 07:14:48,Kołłątaja / Podwale,Borowska (Uniw. Szpital Kliniczny),17
112179610,57524,2021-02-23 07:07:44,2021-02-23 07:15:33,"Dworzec Główny, południe",Nyska / Piękna,8
112179331,650587,2021-02-23 06:49:36,2021-02-23 07:17:44,Legnicka / Młodych Techników,Ślężna / Skierniewicka,29
112179524,57903,2021-02-23 07:02:57,2021-02-23 07:17:48,Legnicka (Park Magnolia),Plac Jana Pawła II (Akademia Muzyczna),15
112179775,57814,2021-02-23 07:17:19,2021-02-23 07:18:46,Traugutta / Kościuszki,Traugutta / Kościuszki,2
112179697,650927,2021-02-23 07:13:17,2021-02-23 07:19:16,Otyńska,Śrubowa / Strzegomska,6
112179709,651034,2021-02-23 07:13:47,2021-02-23 07:20:35,al. Armii Krajowej / Borowska,Powstańcow Śląskich / Aleja Hallera,7
112179674,57290,2021-02-23 07:11:47,2021-02-23 07:21:06,Pereca / Grabiszyńska,Szewska / Kazimierza Wielkiego ,10
112179644,650748,2021-02-23 07:10:20,2021-02-23 07:21:09,Żeromskiego / Daszyńskiego,Plac Powstańców Warszawy (Muzeum Narodowe),11
112179723,650350,2021-02-23 07:14:29,2021-02-23 07:21:21,Sienkiewicza / Wyszyńskiego,Poza stacją,7
112179495,650542,2021-02-23 07:00:59,2021-02-23 07:21:58,Żmigrodzka / Broniewskiego,Rondo Reagana,21
112179647,650141,2021-02-23 07:10:40,2021-02-23 07:22:25,Strzegomska / Estońska,Lotnicza / Na Ostatnim Groszu,12
112179637,651470,2021-02-23 07:09:51,2021-02-23 07:23:36,Walońska (Angel Poland Group),Rynek,14
112179772,57524,2021-02-23 07:16:55,2021-02-23 07:27:53,Nyska / Piękna,Borowska (Uniw. Szpital Kliniczny),11
112179544,650869,2021-02-23 07:04:06,2021-02-23 07:28:30,al. Armii Krajowej / Bardzka,Drobnera / Plac Bema,25
112179699,650445,2021-02-23 07:13:19,2021-02-23 07:30:08,"Dworzec Główny, południe",Borowska (Uniw. Szpital Kliniczny),17
112179735,651270,2021-02-23 07:15:06,2021-02-23 07:31:09,Promenady Wrocławskie,Radeckiego / Marcinkowskiego (Uniw. Medyczny - CNIM),17
112179831,651226,2021-02-23 07:20:52,2021-02-23 07:31:48,Grota-Roweckiego / Parafialna,al. Armii Krajowej / Borowska,11
112179804,650578,2021-02-23 07:19:12,2021-02-23 07:33:18,Mościckiego (stacja kolejowa),Jagodzińska / Buforowa,15
112179879,57907,2021-02-23 07:23:48,2021-02-23 07:34:57,Nyska / Jesionowa,Powstańców Śląskich (Arkady Wrocławskie),12
112179820,651151,2021-02-23 07:20:22,2021-02-23 07:35:32,Nyska / Jesionowa,"Grochowa / Jemiołowa,",16
112180155,650392,2021-02-23 07:34:38,2021-02-23 07:35:33,Świeradowska / Krynicka,Świeradowska / Krynicka,1
112179876,651034,2021-02-23 07:23:39,2021-02-23 07:36:45,Powstańcow Śląskich / Aleja Hallera,pl. Orląt Lwowskich,14
112179853,651261,2021-02-23 07:22:14,2021-02-23 07:36:56,Komandorska / Sanocka,Traugutta / Pułaskiego,15
112180009,650315,2021-02-23 07:29:06,2021-02-23 07:37:52,Plac Świętego Macieja / Trzebnicka,Fosa Miejska ,9
112180146,651293,2021-02-23 07:34:05,2021-02-23 07:38:32,al. Armii Krajowej / Borowska,Borowska (Uniw. Szpital Kliniczny),5
112179633,651316,2021-02-23 07:09:42,2021-02-23 07:38:36,Kościuszki / Pułaskiego,Plac Kościuszki (Renoma),29
112179943,651274,2021-02-23 07:26:31,2021-02-23 07:40:59,al. Armii Krajowej / Borowska,Kazimierza Wielkiego (Helios),15
112180303,650925,2021-02-23 07:40:00,2021-02-23 07:42:00,Zaporoska / Grabiszyńska,Zaporoska / Grabiszyńska,2
112180019,650751,2021-02-23 07:29:28,2021-02-23 07:44:23,Janiszewskiego (PWr),Kazimierza Wielkiego (Helios),15
112180346,651197,2021-02-23 07:41:35,2021-02-23 07:45:09,Hubska / Prudnicka,Kamienna / Borowska (Aquapark),4
112180098,650091,2021-02-23 07:32:32,2021-02-23 07:45:20,Dworzec Główny ,Bardzka / Piękna,13
112180091,650277,2021-02-23 07:32:16,2021-02-23 07:45:24,Traugutta / Kościuszki,Poza stacją,14
112180099,650958,2021-02-23 07:32:33,2021-02-23 07:45:54,Grabiszyńska / Stalowa,Powstańców Śląskich/Orla,14
112179809,57430,2021-02-23 07:19:20,2021-02-23 07:46:17,Traugutta / Kościuszki,Legnicka / Zachodnia ,27
112180136,57861,2021-02-23 07:33:45,2021-02-23 07:47:05,Wita Stwosza / Szewska,pl. Powstańców Wielkopolskich,14
112180117,650542,2021-02-23 07:33:15,2021-02-23 07:48:00,Rondo Reagana,Kołłątaja / Podwale,15
112180231,57143,2021-02-23 07:37:23,2021-02-23 07:49:03,Legnicka (Park Magnolia),Otyńska,12
112180299,651316,2021-02-23 07:39:56,2021-02-23 07:49:38,Plac Kościuszki (Renoma),Szczęśliwa (Sky Tower),10
112180197,651158,2021-02-23 07:35:54,2021-02-23 07:49:51,Promenady Wrocławskie,Szewska / Kazimierza Wielkiego ,14
112180587,651034,2021-02-23 07:49:21,2021-02-23 07:50:01,Plac Strzegomski / Poznańska,Stacyjna (Dworzec Mikołajów),1
112180088,651320,2021-02-23 07:32:09,2021-02-23 07:50:07,Grabiszyńska / Stalowa,Plac Uniwersytecki (UWr),18
112180092,57114,2021-02-23 07:32:18,2021-02-23 07:50:59,Gorlicka/Stanety,Krzywoustego - Rynek Psie Pole,19
112180432,650445,2021-02-23 07:44:24,2021-02-23 07:51:07,Borowska (Uniw. Szpital Kliniczny),al. Armii Krajowej / Borowska,7
112180615,650402,2021-02-23 07:50:10,2021-02-23 07:52:12,Plac Staszica,Plac Staszica,3
112180403,651317,2021-02-23 07:43:14,2021-02-23 07:53:02,Kraszewskiego / Trzebnicka,Żmigrodzka / Marino,10
112180202,650392,2021-02-23 07:36:10,2021-02-23 07:54:00,Świeradowska / Krynicka,Świdnicka / Piłsudskiego (Hotel Scandic),18
112180436,650319,2021-02-23 07:44:34,2021-02-23 07:54:56,Kamienna / Tomaszowska,Szczęśliwa (Sky Tower),11
112180516,650958,2021-02-23 07:46:37,2021-02-23 07:57:06,Powstańców Śląskich/Orla,Wałbrzyska - pętla tramwajowa,11
112180468,650487,2021-02-23 07:45:19,2021-02-23 07:57:53,Gliniana / Gajowa,Powstańców Śląskich (Arkady Wrocławskie),13
112180637,57294,2021-02-23 07:50:44,2021-02-23 07:58:49,Kościuszki / Pułaskiego,Plac Powstańców Warszawy (Muzeum Narodowe),9
112180612,57609,2021-02-23 07:50:04,2021-02-23 07:59:48,Szewska / Kazimierza Wielkiego ,Plac Powstańców Śląskich,10
112180777,651464,2021-02-23 07:55:12,2021-02-23 08:01:46,Poza stacją,Pilczycka / Kozanowska,7
112179950,651456,2021-02-23 07:26:52,2021-02-23 08:02:33,Krucza / Mielecka / Stalowa,Legnicka (Park Magnolia),36
112180467,650875,2021-02-23 07:45:16,2021-02-23 08:02:55,Kołłątaja / Podwale,Borowska (Uniw. Szpital Kliniczny),18
112180794,650357,2021-02-23 07:55:40,2021-02-23 08:04:36,Nyska / Jesionowa,Krakowska / Leroy Merlin,9
112180916,650350,2021-02-23 08:00:23,2021-02-23 08:05:11,Poza stacją,Nowowiejska / Wyszyńskiego,5
112180679,651375,2021-02-23 07:52:00,2021-02-23 08:05:37,Plac Legionów,Drobnera / Dubois,14
112180600,651211,2021-02-23 07:49:49,2021-02-23 08:07:40,Popowicka / Niedźwiedzia ,Szczęśliwa (Sky Tower),18
112180549,651114,2021-02-23 07:47:56,2021-02-23 08:08:50,Mickiewicza / pętla tramwajowa,Żmigrodzka / Broniewskiego,21
112180947,57738,2021-02-23 08:01:59,2021-02-23 08:09:14,Wałbrzyska - pętla tramwajowa,Przyjaźni / Karkonoska,8
112180814,650315,2021-02-23 07:56:30,2021-02-23 08:11:47,Plac Kościuszki (Renoma),Gliniana / Gajowa,16
112180320,651340,2021-02-23 07:40:58,2021-02-23 08:12:45,Poza stacją,Śrubowa / Strzegomska,32
112181225,650392,2021-02-23 08:11:58,2021-02-23 08:13:48,Świdnicka / Piłsudskiego (Hotel Scandic),Świdnicka / Piłsudskiego (Hotel Scandic),2
112180987,650822,2021-02-23 08:03:33,2021-02-23 08:14:20,Kamieńskiego / Jutrosińska,Koszarowa / UWr,11
112180993,650071,2021-02-23 08:03:52,2021-02-23 08:14:20,Pereca / Grabiszyńska,Dworzec Główny ,11
112180994,57905,2021-02-23 08:03:53,2021-02-23 08:14:33,Piławska,Ślężna / Aleja Wiśniowa,11
112181133,651455,2021-02-23 08:08:41,2021-02-23 08:15:33,Kamienna / Tomaszowska,Borowska (Uniw. Szpital Kliniczny),7
112181201,651317,2021-02-23 08:11:14,2021-02-23 08:15:50,Żmigrodzka / Marino,Bezpieczna / Obornicka,5
112180841,650542,2021-02-23 07:57:39,2021-02-23 08:16:42,Kołłątaja / Podwale,Walońska (Angel Poland Group),20
112181075,650254,2021-02-23 08:06:30,2021-02-23 08:16:45,Dworzec Główny ,Wyszyńskiego / Szczytnicka,11
112181204,651133,2021-02-23 08:11:15,2021-02-23 08:17:36,Hubska / Prudnicka,"Dworzec Główny, południe",7
112181282,650656,2021-02-23 08:14:14,2021-02-23 08:18:24,Ślężna / Kamienna (Uniw. Ekonomiczny),Plac Powstańców Śląskich,5
112181237,651355,2021-02-23 08:12:22,2021-02-23 08:18:35,Strzegomska / Estońska,Otyńska,7
112181318,650392,2021-02-23 08:15:15,2021-02-23 08:19:21,Świdnicka / Piłsudskiego (Hotel Scandic),Plac Legionów,5
112180312,650778,2021-02-23 07:40:40,2021-02-23 08:19:27,Walońska (Angel Poland Group),Grota-Roweckiego / Parafialna,39
112180802,650238,2021-02-23 07:55:57,2021-02-23 08:19:56,Radeckiego / Marcinkowskiego (Uniw. Medyczny - CNIM),Plac Grunwaldzki (DS Ołówek),24
112181215,57232,2021-02-23 08:11:37,2021-02-23 08:22:45,Gorlicka / Litewska,Poza stacją,12
112181160,57738,2021-02-23 08:09:46,2021-02-23 08:24:04,Przyjaźni / Karkonoska,Ślężna / Aleja Wiśniowa,15
112181180,57240,2021-02-23 08:10:29,2021-02-23 08:24:37,Dworzec Główny ,Plac Uniwersytecki (UWr),15
112181371,650462,2021-02-23 08:17:06,2021-02-23 08:26:17,al. Armii Krajowej / Tarnogajska,Świeradowska / Krynicka,10
112181416,57290,2021-02-23 08:18:54,2021-02-23 08:27:35,Szewska / Kazimierza Wielkiego ,Świdnicka / Piłsudskiego (Hotel Scandic),9
112181668,651144,2021-02-23 08:28:26,2021-02-23 08:30:24,Poza stacją,Poza stacją,2
112181461,650487,2021-02-23 08:20:14,2021-02-23 08:31:45,Powstańców Śląskich (Arkady Wrocławskie),Gliniana / Gajowa,12
112181471,650117,2021-02-23 08:20:28,2021-02-23 08:33:12,Poza stacją,Pilczycka / Kozanowska,13
112181674,57814,2021-02-23 08:28:32,2021-02-23 08:34:58,Traugutta / Kościuszki,Kościuszki / Pułaskiego,7
112181731,57738,2021-02-23 08:30:48,2021-02-23 08:35:09,Ślężna / Aleja Wiśniowa,Powstańcow Śląskich / Aleja Hallera,5
112181512,651217,2021-02-23 08:22:17,2021-02-23 08:35:28,Drobnera / Plac Bema,Norwida / Wyspiańskiego (PWr),14
112181267,57032,2021-02-23 08:13:33,2021-02-23 08:37:14,al. Kochanowskiego / Śniadeckich ,Plac Dominikański (Galeria Dominikańska),24
112181608,651320,2021-02-23 08:25:57,2021-02-23 08:37:56,Plac Uniwersytecki (UWr),Reymonta / Kleczkowska,12
112181803,651262,2021-02-23 08:33:29,2021-02-23 08:41:13,Plac Legionów,Poza stacją,8
112181842,650402,2021-02-23 08:34:51,2021-02-23 08:44:25,Poza stacją,Plac Staszica,10
112181633,651470,2021-02-23 08:26:49,2021-02-23 08:45:06,Rynek,Grabiszyńska / Magazynierska (Corte Verona),19
112181961,57512,2021-02-23 08:38:56,2021-02-23 08:47:17,Pereca / Grabiszyńska,Aleja Hallera / Mielecka,9
112181852,650944,2021-02-23 08:35:12,2021-02-23 08:48:44,Klecińska / Duńska,Grabiszyńska / Magazynierska (Corte Verona),14
112182014,651344,2021-02-23 08:40:43,2021-02-23 08:48:48,Promenady Wrocławskie,pl. Powstańców Wielkopolskich,9
112182142,650199,2021-02-23 08:45:18,2021-02-23 08:48:54,Grabiszyńska / Magazynierska (Corte Verona),Grabiszyńska / Aleja Hallera,4
112181487,651293,2021-02-23 08:20:57,2021-02-23 08:50:11,Borowska (Uniw. Szpital Kliniczny),Centrum Handlowe Auchan Bielany,30
112181972,57814,2021-02-23 08:39:19,2021-02-23 08:50:36,Kościuszki / Pułaskiego,Nyska / Jesionowa,12
112181962,651024,2021-02-23 08:38:56,2021-02-23 08:51:09,Graniczna / Strzegomska,Grabiszyńska / Aleja Hallera,13
112182230,650493,2021-02-23 08:48:03,2021-02-23 08:51:26,Popowicka / Niedźwiedzia ,Popowicka / Niedźwiedzia ,4
112181749,651466,2021-02-23 08:31:28,2021-02-23 08:51:40,Kamienna / Tomaszowska,Opolska / pętla tramwajowa,21
112181666,57505,2021-02-23 08:28:21,2021-02-23 08:52:37,Sienkiewicza / Wyszyńskiego,Sienkiewicza / Wyszyńskiego,25
112182091,57703,2021-02-23 08:43:23,2021-02-23 08:53:02,Kurkowa / Dubois,Szewska / Kazimierza Wielkiego ,10
112182225,651123,2021-02-23 08:47:56,2021-02-23 08:53:04,Kutrzeby / Hubala,Poza stacją,6
112181772,57037,2021-02-23 08:32:20,2021-02-23 08:54:35,Poniatowskiego / Oleśnicka,Śrubowa / Strzegomska,23
112182122,651133,2021-02-23 08:44:26,2021-02-23 08:54:35,"Dworzec Główny, południe",Na Grobli (PWr - Geocentrum),11
112181968,651327,2021-02-23 08:39:11,2021-02-23 08:54:48,Reymonta / Kleczkowska,Kamieńskiego / Jutrosińska,16
112182148,651457,2021-02-23 08:45:29,2021-02-23 08:55:50,Stabłowicka ,Stabłowicka ,11
112182009,650487,2021-02-23 08:40:30,2021-02-23 08:55:56,Gliniana / Gajowa,Powstańcow Śląskich / Aleja Hallera,16
112182132,650270,2021-02-23 08:44:53,2021-02-23 08:56:30,Kamienna / Borowska (Aquapark),Poza stacją,12
112182032,651384,2021-02-23 08:41:35,2021-02-23 08:56:48,Nowowiejska / Wyszyńskiego,Szewska / Kazimierza Wielkiego ,16
112182248,57845,2021-02-23 08:48:52,2021-02-23 08:58:51,Poza stacją,Grabiszyńska / Aleja Hallera,10
112182157,650254,2021-02-23 08:45:46,2021-02-23 08:59:11,Wyszyńskiego / Szczytnicka,Powstańców Śląskich (Arkady Wrocławskie),14
112182119,650026,2021-02-23 08:44:19,2021-02-23 08:59:24,Powstańców Śląskich (Arkady Wrocławskie),Nyska / Piękna,16
112181387,650776,2021-02-23 08:17:46,2021-02-23 09:01:44,Tyrmanda / Mińska,Powstańców Śląskich (Arkady Wrocławskie),44
112182276,57121,2021-02-23 08:49:45,2021-02-23 09:02:05,Traugutta / Kościuszki,Opolska / pętla tramwajowa,13
112182096,651262,2021-02-23 08:43:32,2021-02-23 09:02:14,Poza stacją,Poza stacją,19
112182395,650319,2021-02-23 08:54:10,2021-02-23 09:03:04,Szczęśliwa (Sky Tower),Wita Stwosza / Szewska,9
112182427,651260,2021-02-23 08:55:26,2021-02-23 09:04:29,Nowowiejska / Górnickiego,Plac Powstańców Warszawy (Muzeum Narodowe),10
112182574,57852,2021-02-23 09:00:36,2021-02-23 09:04:44,Wałbrzyska - pętla tramwajowa,Poza stacją,5
112182561,650715,2021-02-23 09:00:12,2021-02-23 09:05:21,Nowowiejska / Górnickiego,Wyszyńskiego / Szczytnicka,6
112182529,57910,2021-02-23 08:59:11,2021-02-23 09:05:35,Wyszyńskiego / Szczytnicka,Plac Dominikański (Galeria Dominikańska),7
112182352,651359,2021-02-23 08:52:24,2021-02-23 09:07:49,Sienkiewicza / Wyszyńskiego,Rakowiecka,16
112182346,651471,2021-02-23 08:52:10,2021-02-23 09:08:09,Sienkiewicza / Wyszyńskiego,Rakowiecka,16
112182680,650487,2021-02-23 09:05:10,2021-02-23 09:09:36,Powstańcow Śląskich / Aleja Hallera,Powstańców Śląskich/Orla,5
112182483,650134,2021-02-23 08:57:20,2021-02-23 09:09:39,Nowowiejska / Wyszyńskiego,Janiszewskiego (PWr),13
112182245,57114,2021-02-23 08:48:47,2021-02-23 09:10:55,Krzywoustego - Rynek Psie Pole,al. Brücknera / Kwidzyńska,23
112182443,650659,2021-02-23 08:56:02,2021-02-23 09:11:35,Przyjaźni,Borowska (Uniw. Szpital Kliniczny),16
